time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place
2013-08-24T16:38:19.000Z,60.0374,-147.8654,7.7,1.7,Ml,,,,0.59,ak,ak10788883,2013-08-27T20:46:28.445Z,"86km E of Bear Creek, Alaska"
2013-08-24T16:16:34.000Z,61.5566,-141.2202,10.6,1.1,Ml,,,,0.5,ak,ak10790885,2013-08-27T21:52:49.902Z,"171km E of Chitina, Alaska"
2013-08-24T16:12:54.300Z,40.188,-120.026,12.5,1.9,Md,,223.2,0.21559567,0.07,nc,nc72055516,2013-08-25T00:15:28.300Z,"46km ESE of Janesville, California"
2013-08-24T16:03:29.920Z,-3.6738,129.1989,61.36,4.4,mb,28,99,3.14,1,us,usb000jb9v,2013-08-25T00:06:04.534Z,"48km SE of Amahai, Indonesia"
2013-08-24T15:49:03.300Z,19.1883,-155.7063,1.4,2.4,Ml,,68.4,0.06288207,0.31,hv,hv60528922,2013-08-24T15:54:49.613Z,"14km NNE of Hawaiian Ocean View, Hawaii"
2013-08-24T15:47:08.610Z,-31.7565,-179.2133,10,5.1,mb,41,85,6.14,1.5,us,usb000jb9i,2013-08-24T23:49:48.041Z,"46km SW of L'Esperance Rock, New Zealand"
2013-08-24T15:43:01.300Z,36.6425,-121.2652,5.5,1.7,Md,,108,0.02694946,0.07,nc,nc72055506,2013-08-24T17:21:11.239Z,"20km SSE of Ridgemark, California"
2013-08-24T15:41:26.000Z,61.5594,-141.0861,4.8,1.2,Ml,,,,0.26,ak,ak10790884,2013-08-27T21:52:49.890Z,"178km E of Chitina, Alaska"
2013-08-24T15:20:06.800Z,38.8157,-122.7943,3,1.4,Md,,68.4,0.00898315,0.04,nc,nc72055501,2013-08-24T16:51:07.800Z,"5km NW of The Geysers, California"
2013-08-24T14:46:43.750Z,23.8896,121.035,16.18,4.2,mb,28,77,0.13,1.04,us,usb000jb8d,2013-08-24T22:49:23.045Z,"10km SE of Buli, Taiwan"
2013-08-24T14:15:06.000Z,61.3742,-140.1689,11.3,1.1,Ml,,,,0.56,ak,ak10790881,2013-08-27T21:52:49.858Z,"159km WNW of Haines Junction, Canada"
2013-08-24T14:08:36.000Z,63.336,-150.9921,15.6,1.1,Ml,,,,0.85,ak,ak10788849,2013-08-27T20:46:27.411Z,"102km W of Cantwell, Alaska"
2013-08-24T13:59:01.000Z,46.219,12.496,9.2,3.6,ML,0,0,0,1.42,us,usb000jb7t,2013-08-25T15:47:37.053Z,"5km SSW of Claut, Italy"
2013-08-24T13:48:59.300Z,38.812,-122.8178,2.4,1.2,Md,,97.2,0.00898315,0.04,nc,nc72055476,2013-08-24T15:26:08.070Z,"6km NW of The Geysers, California"
2013-08-24T13:41:09.000Z,61.2533,-148.501,15.3,1.1,Ml,,,,0.23,ak,ak10788843,2013-08-27T20:46:27.399Z,"42km SE of Butte, Alaska"
2013-08-24T13:27:29.100Z,46.322,-122.3805,13.2,1.4,Md,,266.4,0.08084838,0.16,uw,uw60578602,2013-08-24T15:48:02.954Z,"27km SSW of Morton, Washington"
2013-08-24T13:17:33.800Z,38.8357,-122.808,2.7,1.2,Md,,43.2,0.00898315,0.05,nc,nc72055471,2013-08-24T14:56:09.622Z,"7km WNW of Cobb, California"
2013-08-24T12:58:08.000Z,61.3846,-151.9206,92.2,1.7,Ml,,,,0.63,ak,ak10788839,2013-08-27T20:46:28.430Z,"84km NNW of Nikiski, Alaska"
2013-08-24T12:44:43.000Z,60.1386,-152.5303,99.6,1.9,Ml,20,93.6,,0.54,ak,ak10790877,2013-08-27T20:46:40.070Z,"40km SSE of Redoubt Volcano, Alaska"
2013-08-24T12:36:17.600Z,34.0618,-117.249,20.6,1,Ml,10,266.4,0.12576414,0.1,ci,ci15396225,2013-08-26T17:37:00.808Z,"1km NE of Loma Linda, California"
2013-08-24T12:29:30.000Z,61.5534,-141.0676,4.3,1.2,Ml,,,,0.25,ak,ak10790876,2013-08-27T21:52:48.826Z,"179km E of Chitina, Alaska"
2013-08-24T12:20:40.700Z,36.3568,-89.5327,10.2,1.3,Md,16,64.8,0.02694946,0.03,nm,nm082613a,2013-08-26T13:28:56.659Z,"5km WSW of Tiptonville, Tennessee"
2013-08-24T12:05:26.000Z,62.8606,-149.5881,75.5,1.4,Ml,,,,0.47,ak,ak10788833,2013-08-27T20:46:27.387Z,"65km NNE of Talkeetna, Alaska"
2013-08-24T12:04:19.230Z,-3.0534,102.3021,103.61,4.6,mb,28,84,21.63,0.48,us,usb000jb75,2013-08-24T20:06:54.335Z,"52km NNW of Curup, Indonesia"
2013-08-24T11:52:01.150Z,17.7666,-61.5986,33.87,4.5,mb,64,63,0.2,0.85,us,usb000jb72,2013-08-24T14:35:26.645Z,"27km ENE of Codrington, Barbuda"
2013-08-24T11:36:28.800Z,39.5222,-123.4303,4.6,2,Md,,104.4,0.11678099,0.06,nc,nc72055446,2013-08-24T13:29:09.717Z,"9km NNW of Brooktrails, California"
2013-08-24T11:32:34.660Z,-21.649,170.7593,156.03,4.6,mb,43,122,2.55,0.61,us,usb000jb70,2013-08-24T19:35:07.952Z,"157km WNW of Ile Hunter, New Caledonia"
2013-08-24T11:29:00.900Z,38.842,-122.8393,2.3,1.6,Md,,61.2,0.01796631,0.06,nc,nc72055436,2013-08-24T12:30:13.028Z,"10km WNW of Cobb, California"
2013-08-24T11:19:48.600Z,32.8835,-116.2578,5.7,1.6,Ml,43,90,0.03593261,0.19,ci,ci15396201,2013-08-26T17:21:36.907Z,"26km ENE of Pine Valley, California"
2013-08-24T11:13:14.400Z,32.8852,-116.2565,6.5,2.7,Ml,61,97.2,0.02694946,0.23,ci,ci15396185,2013-08-26T17:03:21.707Z,"26km ENE of Pine Valley, California"
2013-08-24T11:09:27.000Z,62.9769,-150.5472,99.8,1.6,Ml,,,,0.51,ak,ak10788819,2013-08-27T20:46:27.375Z,"76km NNW of Talkeetna, Alaska"
2013-08-24T10:30:41.000Z,60.129,-151.8366,64.1,1.9,Ml,,,,0.57,ak,ak10788814,2013-08-27T20:46:27.364Z,"39km N of Anchor Point, Alaska"
2013-08-24T10:12:23.000Z,37.511,-112.307,6.8,1.9,Ml,,126,0.06288207,0.17,uu,uu60034387,2013-08-26T22:23:40.743Z,"36km SSE of Panguitch, Utah"
2013-08-24T10:03:28.000Z,53.0962,-167.2541,39.7,2.8,Ml,,,,0.3,ak,ak10788811,2013-08-27T20:46:33.683Z,"98km SSW of Unalaska, Alaska"
2013-08-24T10:01:05.300Z,34.3093,-116.4628,4,1,Ml,28,144,0.08983153,0.14,ci,ci15396177,2013-08-26T16:47:54.855Z,"21km N of Yucca Valley, California"
2013-08-24T09:59:25.000Z,61.5698,-141.0658,3.9,1.2,Ml,,,,0.32,ak,ak10788810,2013-08-27T21:52:48.801Z,"179km E of Chitina, Alaska"
2013-08-24T09:53:09.600Z,32.8857,-116.255,5.3,1.4,Ml,37,86.4,0.02694946,0.17,ci,ci15396169,2013-08-26T16:42:44.231Z,"26km ENE of Pine Valley, California"
2013-08-24T09:20:15.000Z,63.151,-150.3545,104.3,1.2,Ml,,,,0.46,ak,ak10788804,2013-08-27T20:46:27.339Z,"75km WSW of Cantwell, Alaska"
2013-08-24T09:18:07.100Z,19.408,-155.2662,0.4,1.8,Ml,,90,0.00898315,0.13,hv,hv60528787,2013-08-24T09:23:49.015Z,"3km SW of Volcano, Hawaii"
2013-08-24T09:05:13.300Z,19.3948,-155.2447,0.9,1.9,Ml,,86.4,0.01796631,0.27,hv,hv60528782,2013-08-24T09:10:52.452Z,"4km S of Volcano, Hawaii"
2013-08-24T08:49:31.000Z,63.3126,-145.2125,5.9,1.2,Ml,11,100.8,,0.47,ak,ak10790867,2013-08-27T20:46:40.045Z,"62km S of Deltana, Alaska"
2013-08-24T08:40:32.320Z,-22.7356,-175.1549,35.22,5.7,Mwp,111,45,15.63,0.95,us,usb000jb6e,2013-08-27T23:18:32.999Z,"156km S of `Ohonua, Tonga"
2013-08-24T08:31:28.700Z,34.08,-118.8717,13.8,1.8,Ml,31,86.4,0.08983153,0.17,ci,ci15396161,2013-08-26T16:34:09.319Z,"9km SW of Westlake Village, California"
2013-08-24T08:21:37.000Z,60.4789,-150.8493,54.1,1.3,Ml,13,68.4,,0.48,ak,ak10790866,2013-08-27T20:46:40.032Z,"7km SW of Sterling, Alaska"
2013-08-24T08:20:21.700Z,19.2192,-155.4572,37.6,3.1,Ml,,108,0.04491576,0.1,hv,hv60528752,2013-08-24T16:22:57.613Z,"2km ENE of Pahala, Hawaii"
2013-08-24T08:13:16.100Z,19.2143,-155.4577,38.1,1.8,Md,,144,0.05389892,0.09,hv,hv60528742,2013-08-26T21:22:31.197Z,"2km ENE of Pahala, Hawaii"
2013-08-24T07:54:33.100Z,19.3835,-155.2837,2.4,1.8,Ml,,75.6,0,0.17,hv,hv60528737,2013-08-24T08:00:14.337Z,"7km SW of Volcano, Hawaii"
2013-08-24T07:30:17.000Z,36.7842,-121.4483,9.6,2,Md,,32.4,0.01796631,0.2,nc,nc72055361,2013-08-27T00:12:09.757Z,"8km SSW of Hollister, California"
2013-08-24T07:12:24.000Z,61.5844,-141.1154,7.8,1.1,Ml,,,,0.28,ak,ak10790865,2013-08-27T21:52:48.815Z,"176km E of Chitina, Alaska"
2013-08-24T07:12:23.720Z,15.3762,-94.6827,33.1,4.3,mb,70,185,2.61,1.32,us,usb000jb6a,2013-08-24T15:14:51.818Z,"94km S of San Francisco del Mar, Mexico"
2013-08-24T07:07:13.000Z,61.5574,-141.1231,8.3,1.5,Ml,,,,0.49,ak,ak10788783,2013-08-27T21:52:43.517Z,"176km E of Chitina, Alaska"
2013-08-24T07:00:26.340Z,-37.8779,-75.0564,24.28,4.8,mb,94,143,3.81,0.89,us,usb000jb68,2013-08-24T15:02:53.632Z,"127km WSW of Lebu, Chile"
2013-08-24T06:55:53.400Z,33.051,-115.5548,8.8,1.6,Ml,19,129.6,0.05389892,0.16,ci,ci15396129,2013-08-26T16:11:13.459Z,"6km ENE of Westmorland, California"
2013-08-24T06:51:13.500Z,46.3102,-122.3677,13.5,1.4,Md,,255.6,0.07186522,0.13,uw,uw60578542,2013-08-26T22:17:58.262Z,"28km SSW of Morton, Washington"
2013-08-24T06:44:06.000Z,61.554,-141.1058,-0.1,1.3,Ml,,,,0.41,ak,ak10788719,2013-08-27T21:52:47.787Z,"177km E of Chitina, Alaska"
2013-08-24T06:34:08.000Z,61.577,-141.0926,5.9,1.2,Ml,,,,0.36,ak,ak10790862,2013-08-27T21:52:46.771Z,"177km E of Chitina, Alaska"
2013-08-24T06:19:44.900Z,40.2005,-124.1782,5.8,1.9,Md,,136.8,0.01796631,0.13,nc,nc72055346,2013-08-28T07:23:09.747Z,"31km WNW of Redway, California"
2013-08-24T06:11:29.000Z,59.8917,-152.0841,80.3,2.2,Ml,,,,0.7,ak,ak10788619,2013-08-27T20:46:26.304Z,"19km NW of Anchor Point, Alaska"
2013-08-24T06:06:14.400Z,46.317,-122.3855,13.7,1.8,Ml,,93.6,0.08084838,0.14,uw,uw60578537,2013-08-24T06:16:02.200Z,"28km SSW of Morton, Washington"
2013-08-24T06:03:08.000Z,38.8393,-122.83,2.5,1.4,Md,,57.6,0.01796631,0.05,nc,nc72055336,2013-08-24T09:49:09.617Z,"9km WNW of Cobb, California"
2013-08-24T05:59:00.000Z,38.8413,-122.8298,2.6,1.8,Md,,50.4,0.00898315,0.06,nc,nc72055326,2013-08-24T09:19:06.219Z,"9km WNW of Cobb, California"
2013-08-24T05:57:23.400Z,18.1632,-68.823,124,3.5,Md,16,223.2,0.54527738,0.33,pr,pr13236002,2013-08-24T07:04:29.132Z,"32km SW of Boca de Yuma, Dominican Republic"
2013-08-24T05:51:12.000Z,61.5732,-141.1282,5.4,1.7,Ml,,,,0.28,ak,ak10788607,2013-08-27T21:52:42.502Z,"176km E of Chitina, Alaska"
2013-08-24T05:40:29.900Z,38.7527,-122.836,6,1,Md,,126,0.04491576,0.06,nc,nc72055321,2013-08-24T06:12:09.939Z,"7km WSW of The Geysers, California"
2013-08-24T05:10:05.670Z,-24.5407,-179.9821,526.16,4.4,mb,54,58,5.03,1,us,usb000jb5q,2013-08-24T13:12:42.329Z,"South of the Fiji Islands"
2013-08-24T05:00:07.500Z,32.9653,-116.4802,11.7,1,Ml,20,93.6,0.08983153,0.13,ci,ci15396121,2013-08-26T16:04:17.615Z,"16km NNE of Pine Valley, California"
2013-08-24T04:58:01.400Z,33.5082,-116.4505,11.8,1.2,Ml,33,104.4,0.02694946,0.14,ci,ci15396113,2013-08-26T15:56:48.635Z,"21km SW of La Quinta, California"
2013-08-24T04:21:38.000Z,58.9868,-152.5474,66.3,1.9,Ml,22,118.8,,0.46,ak,ak10790859,2013-08-27T20:46:38.963Z,"92km SW of Homer, Alaska"
2013-08-24T04:02:14.720Z,51.8113,176.624,33.39,4.2,mb,22,197,1.8,0.54,us,usb000jb5d,2013-08-27T21:52:42.490Z,"74km WSW of Kiska Volcano, Alaska"
2013-08-24T03:55:55.000Z,60.3112,-140.6643,9.7,1.3,Ml,,,,0.5,ak,ak10788588,2013-08-27T21:52:42.475Z,"99km NNW of Yakutat, Alaska"
2013-08-24T03:46:12.000Z,61.5711,-141.101,8,1.1,Ml,,,,0.32,ak,ak10790856,2013-08-27T21:52:46.758Z,"177km E of Chitina, Alaska"
2013-08-24T03:45:54.400Z,-17.9251,-178.0895,592.28,4.1,mb,35,197,44.91,0.48,us,usb000jb5a,2013-08-24T11:48:20.491Z,"Fiji region"
2013-08-24T03:37:24.000Z,18.5872,-65.3653,61,2.9,Md,13,172.8,0.28925752,0.23,pr,pr13236001,2013-08-24T04:16:41.653Z,"32km NNW of Culebra, Puerto Rico"
2013-08-24T03:14:21.000Z,61.579,-141.1039,8.6,1,Ml,11,133.2,,0.26,ak,ak10790855,2013-08-27T20:46:37.915Z,"177km E of Chitina, Alaska"
2013-08-24T03:02:18.400Z,37.3604,71.8486,35.12,4.2,mb,19,80,2.03,1.02,us,usb000jb56,2013-08-24T11:04:47.198Z,"11km N of Roshtqal'a, Tajikistan"
2013-08-24T02:52:36.000Z,61.5587,-141.0838,4.3,1,Ml,,,,0.15,ak,ak10790854,2013-08-27T21:52:46.745Z,"178km E of Chitina, Alaska"
2013-08-24T02:52:06.600Z,17.9673,-67.3154,42,2.2,Md,3,316.8,0.19942599,0.1,pr,pr13236000,2013-08-24T04:16:16.511Z,"13km W of Pole Ojea, Puerto Rico"
2013-08-24T02:41:15.600Z,46.3108,-122.354,14.1,1.4,Md,,237.6,0.06288207,0.07,uw,uw60578442,2013-08-24T02:55:03.634Z,"28km SSW of Morton, Washington"
2013-08-24T02:39:57.000Z,61.5752,-141.1124,6.7,1,Ml,,,,0.23,ak,ak10790852,2013-08-27T21:52:46.733Z,"176km E of Chitina, Alaska"
2013-08-24T02:35:56.740Z,37.3881,71.5465,49.82,4.7,mb,38,57,1.88,1.24,us,usb000jb53,2013-08-24T10:38:22.684Z,"11km S of Khorugh, Tajikistan"
2013-08-24T02:34:25.600Z,38.8225,-122.8228,2.5,1.3,Md,,46.8,0.00898315,0.06,nc,nc72055196,2013-08-24T03:45:13.096Z,"7km NW of The Geysers, California"
2013-08-24T02:28:44.000Z,53.3627,-167.2675,24.7,1.6,Ml,11,201.6,,0.4,ak,ak10790851,2013-08-27T20:46:37.945Z,"74km SW of Unalaska, Alaska"
2013-08-24T02:20:33.000Z,61.9718,-150.9473,7.4,3.4,Ml,,,,0.83,ak,ak10788545,2013-08-27T21:55:08.164Z,"54km WNW of Willow, Alaska"
2013-08-24T02:13:14.000Z,63.1074,-150.3862,111.6,1.4,Ml,,,,0.23,ak,ak10788541,2013-08-27T20:46:26.226Z,"78km WSW of Cantwell, Alaska"
2013-08-24T02:08:51.000Z,61.5582,-141.0686,8.9,1.1,Ml,,,,0.31,ak,ak10790848,2013-08-27T21:52:45.716Z,"179km E of Chitina, Alaska"
2013-08-24T02:03:57.000Z,61.7849,-149.5628,35,1.3,Ml,,,,0.65,ak,ak10788536,2013-08-27T20:46:26.215Z,"17km N of Meadow Lakes, Alaska"
2013-08-24T02:00:14.000Z,63.2787,-150.9107,5.9,1,Ml,,,,0.72,ak,ak10788531,2013-08-27T20:46:25.203Z,"98km W of Cantwell, Alaska"
2013-08-24T01:43:29.700Z,37.7668,-122.1718,2.8,1.4,Md,,36,0.01796631,0.1,nc,nc72055166,2013-08-27T06:28:06.517Z,"4km NNW of San Leandro, California"
2013-08-24T01:27:21.900Z,37.7293,-122.1163,4.8,1.8,Md,,28.8,0.01796631,0.08,nc,nc72055161,2013-08-24T09:29:48.765Z,"3km E of San Leandro, California"
2013-08-24T01:20:31.100Z,46.3225,-122.3903,13.9,1.3,Md,,79.2,0.08983153,0.15,uw,uw60578357,2013-08-24T09:23:01.512Z,"27km SSW of Morton, Washington"
2013-08-24T01:16:30.900Z,34.5667,-120.9567,3.2,4.1,Mw,25,234,0.31441035,0.3,ci,ci15396097,2013-08-26T21:59:16.596Z,"41km WSW of Vandenberg Air Force Base, California"
2013-08-24T01:13:57.300Z,46.318,-122.3822,13.5,1,Md,,82.8,0.08084838,0.13,uw,uw60578347,2013-08-24T01:28:43.092Z,"27km SSW of Morton, Washington"
2013-08-24T01:12:48.400Z,46.3235,-122.379,14.3,3.1,Ml,,82.8,0.02694946,0.18,uw,uw60578342,2013-08-24T09:15:27.961Z,"27km SSW of Morton, Washington"
2013-08-24T01:11:56.300Z,38.8188,-122.8215,2.3,1.7,Md,,79.2,0.02694946,0.06,nc,nc72055146,2013-08-24T05:37:10.978Z,"7km NW of The Geysers, California"
2013-08-24T01:11:51.500Z,38.8268,-122.8217,2.5,1.9,Md,,100.8,0.00898315,0.05,nc,nc72055141,2013-08-24T09:14:22.153Z,"7km NW of The Geysers, California"
2013-08-24T01:08:08.300Z,46.323,-122.3897,14.5,3.4,Ml,,104.4,0.03593261,0.14,uw,uw60578337,2013-08-24T02:46:01.782Z,"27km SSW of Morton, Washington"
2013-08-24T01:04:32.000Z,61.6078,-141.1379,10.9,1,Ml,,,,0.51,ak,ak10790845,2013-08-27T21:52:45.701Z,"175km E of Chitina, Alaska"
2013-08-24T00:56:03.000Z,62.5646,-151.1205,86,1.4,Ml,16,82.8,,0.32,ak,ak10790844,2013-08-27T20:46:36.819Z,"58km WNW of Talkeetna, Alaska"
2013-08-24T00:38:09.000Z,61.5815,-141.0903,9.8,1.1,Ml,,,,0.26,ak,ak10790843,2013-08-27T21:52:45.688Z,"178km E of Chitina, Alaska"
2013-08-24T00:28:02.000Z,61.5906,-141.102,9,1.1,Ml,,,,0.48,ak,ak10790842,2013-08-27T21:52:45.677Z,"177km E of Chitina, Alaska"
2013-08-24T00:24:24.490Z,41.0896,71.5967,19.49,4.7,mb,92,44,1.06,0.87,us,usb000jb4h,2013-08-24T08:26:51.804Z,"11km NNW of Namangan, Uzbekistan"
2013-08-24T00:17:25.900Z,34.0118,-116.7532,14.8,1.3,Ml,44,46.8,0.05389892,0.1,ci,ci15396089,2013-08-26T14:57:14.544Z,"10km NNE of Cabazon, California"
2013-08-24T00:12:32.300Z,38.6475,-119.8337,0.6,1.8,Md,,111.6,0.27847774,0.26,nc,nc72055126,2013-08-24T01:23:09.822Z,"27km SSW of Gardnerville Ranchos, Nevada"
2013-08-24T00:03:21.000Z,63.9158,-148.6392,0,1.1,Ml,,,,0.21,ak,ak10788412,2013-08-27T20:46:32.657Z,"17km ENE of Healy, Alaska"
2013-08-23T23:58:26.900Z,46.3222,-122.3922,13,1.6,Md,,82.8,0.08983153,0.13,uw,uw60578277,2013-08-24T00:21:16.499Z,"27km SSW of Morton, Washington"
2013-08-23T23:54:09.500Z,18.2138,-68.1628,142,3.4,Md,8,194.4,0.36291937,0.4,pr,pr13235008,2013-08-24T01:38:57.022Z,"48km SSE of Punta Cana, Dominican Republic"
2013-08-23T23:51:25.000Z,19.1935,-155.4448,0,1.8,Md,,133.2,0.04491576,0.24,hv,hv60528592,2013-08-23T23:54:44.828Z,"3km ESE of Pahala, Hawaii"
2013-08-23T23:50:41.000Z,64.995,-147.3376,0,1.6,Ml,,,,0.36,ak,ak10788389,2013-08-26T20:32:24.195Z,"23km NNE of Badger, Alaska"
2013-08-23T23:49:22.000Z,61.5442,-141.0305,4.6,1.2,Ml,,,,0.41,ak,ak10789791,2013-08-27T20:40:47.741Z,"181km E of Chitina, Alaska"
2013-08-23T23:45:03.600Z,17.8561,-66.9684,6,1.6,Md,6,259.2,0.13295066,0.2,pr,pr13235007,2013-08-24T00:12:34.810Z,"14km SSW of Guanica, Puerto Rico"
2013-08-23T23:44:20.000Z,61.579,-141.1213,9.7,1.3,Ml,,,,0.35,ak,ak10789790,2013-08-27T20:40:47.776Z,"176km E of Chitina, Alaska"
2013-08-23T23:30:55.000Z,61.5785,-141.0958,9.2,1.3,Ml,,,,0.37,ak,ak10789789,2013-08-27T20:40:46.725Z,"177km E of Chitina, Alaska"
2013-08-23T23:27:56.000Z,61.6049,-141.111,13.3,1.2,Ml,,,,0.59,ak,ak10789788,2013-08-26T20:32:28.935Z,"177km E of Chitina, Alaska"
2013-08-23T23:27:12.000Z,61.5627,-141.0379,15.4,1.1,Ml,,,,0.4,ak,ak10789787,2013-08-26T20:32:28.854Z,"180km E of Chitina, Alaska"
2013-08-23T23:25:58.000Z,61.6096,-141.1034,12.4,1.6,Ml,,,,0.34,ak,ak10789786,2013-08-26T20:32:28.768Z,"177km E of Chitina, Alaska"
2013-08-23T23:25:22.000Z,61.5885,-141.0963,8.8,1.5,Ml,,,,0.48,ak,ak10788320,2013-08-27T20:40:43.500Z,"177km E of Chitina, Alaska"
2013-08-23T23:18:29.200Z,32.89,-116.2427,6.2,1,Ml,9,169.2,0.02694946,0.16,ci,ci37119220,2013-08-26T14:42:37.808Z,"27km ENE of Pine Valley, California"
2013-08-23T23:07:12.000Z,61.5652,-141.0889,7.9,1.2,Ml,,,,0.29,ak,ak10789784,2013-08-27T20:40:46.714Z,"178km E of Chitina, Alaska"
2013-08-23T23:06:36.400Z,35.4837,-118.2885,4.9,1.5,Ml,17,68.4,0.13474729,0.15,ci,ci15396073,2013-08-26T14:40:27.545Z,"20km S of Weldon, California"
2013-08-23T22:51:02.000Z,61.5681,-141.1116,3.4,1.4,Ml,,,,0.44,ak,ak10788311,2013-08-27T20:40:43.527Z,"176km E of Chitina, Alaska"
2013-08-23T22:45:44.700Z,35.6723,-118.468,9.9,1.2,Ml,13,100.8,0.00898315,0.1,ci,ci15396065,2013-08-26T14:28:48.001Z,"3km SSW of Wofford Heights, California"
2013-08-23T22:40:48.000Z,61.5711,-141.0602,13.6,1.2,Ml,,,,0.35,ak,ak10789782,2013-08-27T20:40:46.699Z,"179km E of Chitina, Alaska"
2013-08-23T22:39:50.000Z,60.5082,-150.8364,47.5,1.3,Ml,,,,0.49,ak,ak10789781,2013-08-26T20:32:28.512Z,"5km SW of Sterling, Alaska"
2013-08-23T22:34:06.100Z,46.319,-122.3797,13.6,1.2,Md,,79.2,0.08084838,0.16,uw,uw60578232,2013-08-23T23:50:34.979Z,"27km SSW of Morton, Washington"
2013-08-23T22:31:35.700Z,19.4025,-155.2767,1.8,1.8,Md,,100.8,0.01796631,0.15,hv,hv60528577,2013-08-23T22:34:35.912Z,"5km SW of Volcano, Hawaii"
2013-08-23T22:18:05.000Z,61.5778,-141.1247,0.6,1.8,Ml,,,,0.27,ak,ak10788294,2013-08-27T20:40:43.485Z,"176km E of Chitina, Alaska"
2013-08-23T22:15:50.600Z,46.3245,-122.3857,13.5,1.8,Md,,82.8,0.08983153,0.16,uw,uw60578217,2013-08-23T22:42:24.137Z,"27km SSW of Morton, Washington"
2013-08-23T22:14:34.000Z,61.5718,-141.1271,6.9,1.5,Ml,,,,0.27,ak,ak10788290,2013-08-27T20:40:42.467Z,"176km E of Chitina, Alaska"
2013-08-23T22:06:40.000Z,61.5815,-141.1335,5.2,1.7,Ml,,,,0.32,ak,ak10789778,2013-08-27T20:40:46.688Z,"175km E of Chitina, Alaska"
2013-08-23T22:06:02.000Z,61.5748,-141.1103,8.7,1.4,Ml,,,,0.3,ak,ak10789777,2013-08-27T20:40:45.672Z,"177km E of Chitina, Alaska"
2013-08-23T22:03:23.000Z,61.542,-140.9581,13.3,1.1,Ml,,,,0.57,ak,ak10789776,2013-08-27T20:40:45.658Z,"182km NNE of Cape Yakataga, Alaska"
2013-08-23T22:00:00.000Z,63.1843,-148.758,73.5,2.5,Ml,,,,0.63,ak,ak10788278,2013-08-26T20:32:24.147Z,"25km SSE of Cantwell, Alaska"
2013-08-23T21:59:05.000Z,61.581,-141.0949,9.7,1.2,Ml,,,,0.41,ak,ak10789774,2013-08-27T20:40:44.642Z,"177km E of Chitina, Alaska"
2013-08-23T21:56:59.700Z,32.8792,-116.248,5.8,1.3,Ml,8,158.4,0.03593261,0.24,ci,ci15396057,2013-08-26T16:44:44.466Z,"27km ENE of Pine Valley, California"
2013-08-23T21:56:17.000Z,61.5697,-141.1118,2.7,1.3,Ml,,,,0.28,ak,ak10789773,2013-08-27T20:40:44.629Z,"176km E of Chitina, Alaska"
2013-08-23T21:55:31.400Z,32.889,-116.2428,7,1.3,Ml,0,86.4,0.02694946,0.2,ci,ci15396049,2013-08-24T00:05:27.741Z,"27km ENE of Pine Valley, California"
2013-08-23T21:51:59.000Z,61.5631,-141.0799,5.9,1.2,Ml,,,,0.27,ak,ak10789772,2013-08-27T20:40:44.618Z,"178km E of Chitina, Alaska"
2013-08-23T21:46:50.000Z,51.5849,-178.4152,4.9,1.9,Ml,,,,0.5,ak,ak10788272,2013-08-26T20:32:24.217Z,"38km SSW of Tanaga Volcano, Alaska"
2013-08-23T21:38:35.700Z,46.3127,-122.3695,13.8,3.7,Ml,,255.6,0.01796631,0.15,uw,uw60578187,2013-08-25T17:21:02.414Z,"28km SSW of Morton, Washington"
2013-08-23T21:38:17.000Z,61.5692,-141.1309,4.9,2.2,Ml,,,,0.46,ak,ak10788253,2013-08-27T20:40:42.455Z,"175km E of Chitina, Alaska"
2013-08-23T21:35:21.000Z,61.5849,-141.1353,19.3,1.8,Ml,,,,0.45,ak,ak10788252,2013-08-27T20:40:42.442Z,"175km E of Chitina, Alaska"
2013-08-23T21:33:20.000Z,61.5725,-141.1028,4.8,2.1,Ml,,,,0.36,ak,ak10789768,2013-08-26T20:32:27.935Z,"177km E of Chitina, Alaska"
2013-08-23T21:32:58.000Z,61.5644,-141.0933,6.7,1.8,Ml,,,,0.28,ak,ak10789767,2013-08-27T20:40:44.607Z,"177km E of Chitina, Alaska"
2013-08-23T21:31:13.300Z,34.2352,-117.449,14.1,1.1,Ml,17,72,0.04491576,0.13,ci,ci15396033,2013-08-24T00:00:36.078Z,"13km NW of Muscoy, California"
2013-08-23T21:28:59.000Z,61.686,-140.93,5,4.6,Ml,19,108,1.84783454,0.61,at,at00ms06cb,2013-08-26T20:40:40.752Z,"191km E of Chitina, Alaska"
2013-08-23T21:28:58.000Z,61.5692,-141.0755,8.5,4.4,Ml,,,,0.61,ak,ak10788239,2013-08-24T15:41:45.030Z,"178km E of Chitina, Alaska"
2013-08-23T21:24:54.000Z,58.6655,-154.388,7.1,1.7,Ml,,,,0.43,ak,ak10788226,2013-08-26T20:32:24.107Z,"124km SSE of Old Iliamna, Alaska"
2013-08-23T21:23:56.000Z,34.2293,-117.453,13,1,Ml,23,68.4,0.04491576,0.13,ci,ci15396025,2013-08-23T23:52:16.142Z,"13km NW of Muscoy, California"
2013-08-23T21:17:11.000Z,63.0032,-149.7276,78.4,1.4,Ml,,,,0.43,ak,ak10788222,2013-08-26T20:32:24.096Z,"58km SW of Cantwell, Alaska"
